"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"SSC.BK","Sermsuk PCL","144851","0.25","72.014","99.8","75.223","41.01886","50","100","60.86491","72.014","62","61.75","-0.4",""
"SCCC.BK","Siam City Cement PCL","266043","22.5","71.991","80.7665","94.546","40.65916","100","99.89931","73.37499","71.991","158.5","159","0.32",""
"BCT.BK","BIRLA CARBON (THAILAND) PCL","1747","15.8","71.307","76.6035","92.932","44.38451","64.962335","100","84.72817","71.307","73.25","73.5","0.34",""
"QHOP.BK","QUALITY HOSPITALITY LEASEHOLD PROPERTY FUND","906600","24.2","71.068","75.9615","97.206","40.03567","80.052885","99.40308","73.35119","71.068","3.38","3.4","0.59",""
"WPH.BK","WATTANAPAT HOSPITAL TRANG PCL","68720470","13.3","69.472","99.7818","69.036","39.59956","28.652425","0.93275","56.38357","69.472","10.9","10.8","-0.92",""
"INTUCH.BK","Intouch Holdings PCL","136675","26","69.083","91.3677","72.267","43.61404","100","100","68.29825","69.083","90.5","89.75","-0.83",""
"TRUE.BK","TRUE CORPORATION PCL","3037644","7","67.226","99.0695","60.278","42.32963","100","100","67.97496","67.226","10.7","10.5","-1.87",""
"MONO.BK","MONO NEXT PCL","3369391","27.05","67.216","85.9469","77.682","38.02021","94.89646","100","80.09131","67.216","1.7","1.57","-7.65",""
"CCET.BK","CAL-COMP ELECTRONICS (THAILAND) PCL.","73585","30.6","66.816","84.4065","73.039","43.00102","41.212965","11.58824","61.9571","66.816","3.58","3.68","2.79",""
"NC.BK","Newcity (Bangkok) PCL","383484","24.4","66.383","85.1994","76.092","37.85864","55.634055","61.82547","75.92588","66.383","4.14","4.18","0.97",""
"PRECHA.BK","Preecha Group PCL","180745","22.6","66.295","85.3239","78.664","34.89787","100","100","85.06876","66.295","1.35","1.35","0",""
"BA.BK","Bangkok Airways PCL","1104499617","37.05","66.132","94.7765","59.074","44.54481","58.02273","72.72688","58.35917","66.132","21.9","23.1","5.48",""
"MDX.BK","M.D.X. PCL","31300068","17.2","65.861","68.9869","90.251","38.34625","23.31523","20.03035","76.43126","65.861","3.4","3.42","0.59",""
"VARO.BK","Varopakorn PCL","11681","-12.55","65.789","81.3055","83.268","32.79365","98.74149","98.40278","72.77151","65.789","5.6","5.45","-2.68",""
"TRT.BK","Tirathai PCL","147841","26.85","65.615","79.582","77.761","39.50199","0","0","59.33641","65.615","3.74","3.78","1.07",""
"IT.BK","It City PCL","1453513","33.3","65.593","85.339","70.741","40.69788","100","100","70.62396","65.593","5.3","5.2","-1.89",""
"SKN.BK","S.KIJCHAI ENTERPRISE PCL","7837023","-6.75","65.219","77.3477","82.215","36.09293","62.30077","75.11357","61.78806","65.219","5.65","5.6","-0.88",""
"K.BK","KINGSMEN C.M.T.I. PCL","831402","35.45","64.788","75.6217","81.631","37.11064","64.181385","94.34609","86.69851","64.788","1.16","1.29","11.21",""
