"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"TRT.BK","Tirathai PCL","161756","-49.6","72.869","98.0732","82.238","38.29657","54.549475","100","67.76866","72.869","4.5","4.7","4.44",""
"TMW.BK","Thai Mitsuwa PCL","139406","-1.1","72.467","99.8","79.093","38.50814","63.520925","100","67.44144","72.467","63.75","63","-1.18",""
"WPH.BK","WATTANAPAT HOSPITAL TRANG PCL","1662381","-141.5","72.209","99.8","75.119","41.70946","98.70986","100","71.84076","72.209","12.1","12.5","3.31",""
"CCET.BK","CAL-COMP ELECTRONICS (THAILAND) PCL.","3480","-86.1","70.387","93.1774","76.723","41.26171","100","98.5697","65.39016","70.387","3.82","4","4.71",""
"BCT.BK","BIRLA CARBON (THAILAND) PCL","4277977","30.95","70.231","72.898","92.743","45.0525","50.861955","100","64.96886","70.231","67.75","67.5","-0.37",""
"SSC.BK","Sermsuk PCL","48912738","-2.6","68.712","78.962","86.481","40.69342","86.17858","89.77613","80.7604","68.712","42.5","40.25","-5.29",""
"PORT.BK","SAHATHAI TERMINAL PCL","184688","-14.6","68.227","81.4853","82.935","40.25997","50","100","85.81395","68.227","1.99","2","0.5",""
"HTECH.BK","Halcyon Technology PCL","1590116","69.95","67.352","84.6971","89.163","28.1967","100","97.27497","86.0837","67.352","3.3","3.52","6.67",""
"BA.BK","Bangkok Airways PCL","4323374","84.05","67.176","95.3946","60.983","45.14964","100","100","65.28236","67.176","20.5","21.2","3.41",""
"MALEE.BK","Malee Group PCL","15666","59.35","66.176","87.4624","66.785","44.28209","57.49562","78.28974","67.83759","66.176","12.3","13.3","8.13",""
"CITY.BK","City Steel PCL","75050","69.45","66.066","68.9617","98.266","30.96965","42.057125","33.64701","43.86562","66.066","2.16","2.2","1.85",""
"SELIC.BK","Selic Corp PCL","221550","100","65.561","85.3372","73.967","37.37947","100","97.82458","77.84341","65.561","3.36","3.4","1.19",""
"SCP.BK","Southern Concrete Pile PCL","713963954","-12.6","65.03","81.6185","72.926","40.54477","85.50519","99.28775","69.09765","65.03","6.4","6.4","0",""
"ICC.BK","I.C.C. INTERNATIONAL PCL","37766383","41.65","64.996","73.801","80.124","41.06368","50","54.2322","67.95417","64.996","32","34.25","7.03",""
"TSTE.BK","Thai Sugar Terminal PCL","5896","-89.05","64.627","82.4844","73.033","38.36448","91.808465","97.68457","38.75189","64.627","14.4","15.2","5.56",""
"MANRIN.BK","THE MANDARIN HOTEL PCL","31583","50","64.622","71.9909","88.186","33.68917","54.293355","97.52392","85.05954","64.622","33","32.75","-0.76",""
"STA.BK","SRI TRANG AGRO-INDUSTRY PCL","630338","-119.2","64.44","78.9093","68.995","45.41618","74.504465","83.28648","61.23805","64.44","22.2","23.4","5.41",""
"SKN.BK","S.KIJCHAI ENTERPRISE PCL","18155817","-80.05","64.215","76.8898","79.694","36.0616","100","100","60.24796","64.215","5.35","5.5","2.8",""
