"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"CADL","Candel Therapeutics Inc","216177813","97.05","81.553","99.8","95.891","48.96871","83.19384","42.24736","47.38034","81.553","7.07","7.54","6.65",""
"IPX","IperionX Limited American Depositary Share","209907276","75.95","81.441","97.5836","94.51","52.2282","83.56944","94.99675","62.17365","81.441","18.49","19.4","4.92",""
"GLMD","Galmed Pharmaceuticals Ltd","19906","100","80.591","99.8","96.797","45.17664","90.02165","77.79143","71.62385","80.591","3.95","9.35","136.71",""
"TIL","Tanker Investments Ltd","452419","100","80.1","99.8","93.344","47.15644","96.483365","98.96413","70.85148","80.1","73","66.25","-9.25",""
"APM","Aptorum Group Ltd Class A","385022987","50.7","80.093","99.8","99.407","41.07343","3.079215","0","40.92107","80.093","2.76","2.175","-21.2",""
"VVOS","Vivos TherapeuticsInc","7600","17.9","80.089","99.8","98.12","42.34639","89.86107","94.13488","75.59858","80.089","3.1","3.08","-0.65",""
"RGS","Regis Corporation","8462139","76.65","79.422","99.8","98.089","40.37743","50","90.51433","77.60145","79.422","24.6","24.1","-2.03",""
"SERA","Sera Prognostics Inc","24317016","49.9","79.29","99.8","90.733","47.3358","57.7796","57.92709","33.49191","79.29","7.66","7.4","-3.39",""
"TPST","Tempest Therapeutics Inc","37658401","100","79.103","99.8","94.307","43.20276","39.1339","0","62.97945","79.103","1.43","1.35","-5.59",""
"TISI","Team Inc","117283025","13.75","78.953","92.8555","92.345","51.65804","96.691645","100","64.13985","78.953","16.59","14.67","-11.57",""
"QH","QuhuoLtd","12251688146","100","78.852","97.5432","97.616","41.39542","79.722835","73.16227","73.61987","78.852","1","1.03","3",""
"SLNO","Soleno Therapeutics Inc","6579412","76.45","78.692","99.8","85.319","50.95836","78.532325","99.87859","54.64985","78.692","53.05","51.61","-2.71",""
"CURI","Curiositystream Inc.","60713","25.85","78.659","97.4206","92.886","45.66938","98.07723","99.60731","70.15113","78.659","1.91","1.83","-4.19",""
"LBPH","Longboard Pharmaceuticals Inc","891320461","23.6","78.637","99.8","86.577","49.53338","50","89.71853","59.62403","78.637","34.39","33.89","-1.45",""
"ELYM","Eliem Therapeutics Inc","4962902","66.4","78.635","99.8","91.361","44.74441","23.45005","30.45258","62.26922","78.635","8.46","8.43","-0.35",""
"NXTP","Nextplay Technologies Inc","1442709","100","78.261","99.8","98.56","36.42356","66.184965","73.09866","78.67286","78.261","0.0023","0.0023","0",""
"SMMT","Summit Therapeutics PLC","48770002","100","78.221","99.8","84.614","50.24883","89.2475","100","72.55107","78.221","32.52","24.39","-25",""
"MESO","Mesoblast Ltd","26415051","79.8","77.351","87.6817","96.991","47.38169","2.206225","0.88349","49.26621","77.351","6.65","6.85","3.01",""
"FEMY","Femasys Inc","649844034","41.25","77.297","99.8","90.026","42.06471","38.265775","30.17945","58.25593","77.297","1.12","1.15","2.68",""
"NEON","Neonode Inc","686226","32.85","77.213","99.8","86.521","45.31855","100","99.99806","84.7777","77.213","8.15","11.45","40.49",""
"BVS","Bioventus Inc","4062227","78.3","77.189","99.8","79.905","51.86105","100","100","67.20926","77.189","11.3","11.85","4.87",""
"BDTX","Black Diamond Therapeutics Inc","678571932","100","76.904","94.8967","90.8","45.01503","64.549895","68.13635","46.22752","76.904","6.2","4.76","-23.23",""
"ZJYL","JIN MEDICAL INTERNATIONAL LTD. Ordinary Shares","4617994","100","76.756","99.8","81.868","48.59859","72.398715","53.77478","48.42658","76.756","2.56","4.08","59.38",""
"APLT","Applied Therapeutics Inc","43712","49.45","76.753","99.8","81.333","49.12737","73.27284","88.39473","73.79602","76.753","4.94","7.7","55.87",""
"KOSS","Koss Corporation","152874","100","76.617","95.0926","94.182","40.5765","50","68.48316","86.77415","76.617","7.43","6.89","-7.27",""
"LUCY","Innovative Eyewear Inc.","26136730","97.9","76.176","99.8","88.555","40.17344","39.727335","18.15474","76.33359","76.176","4.9","10.79","120.2",""
"ASTS","Ast Spacemobile Inc","28188071","100","76.164","99.8","78.115","50.57699","73.386315","100","61.40182","76.164","28.97","26.5","-8.53",""
"PSNL","Personalis Inc","8291947","100","76.106","99.8","85.071","43.44814","97.633715","100","64.44008","76.106","5.66","5.74","1.41",""
