"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"CADL","Candel Therapeutics Inc","211924877","100","81.618","99.8","95.903","49.15102","28.37614","15.02796","47.73603","81.618","6.14","7.01","14.17",""
"TIL","Tanker Investments Ltd","208104220","100","81.615","99.8","98.212","46.83321","92.61041","97.43031","70.00706","81.615","16.4","84.52","415.37",""
"TISI","Team Inc","25173","32.85","80.91","97.6614","92.744","52.3252","99.196","100","67.71309","80.91","17.01","16.76","-1.47",""
"IPX","IperionX Limited American Depositary Share","436740","68.45","80.443","95.1666","94.593","51.56905","81.271095","87.8748","55.84239","80.443","17.84","17.95","0.62",""
"APM","Aptorum Group Ltd Class A","368848711","65.25","80.248","99.8","99.409","41.53583","0.245705","0","41.12595","80.248","2.995","2.88","-3.84",""
"VVOS","Vivos TherapeuticsInc","7274","77.35","80.143","99.8","97.827","42.80168","68.366945","81.39575","61.44797","80.143","2.79","2.95","5.73",""
"SERA","Sera Prognostics Inc","8259053","47","79.454","99.8","91.055","47.50727","61.64936","44.68798","30.53993","79.454","7.29","7.66","5.08",""
"RGS","Regis Corporation","24563133","34.35","79.431","99.8","98.125","40.36659","50","93.59345","77.10552","79.431","19.57","24.52","25.29",""
"SEV","Sono Group NV","37041454","-2.8","79.363","99.8","96.746","41.54422","54.62487","100","65.69467","79.363","0.04","0.035","-12.5",""
"TPST","Tempest Therapeutics Inc","111444765","100","79.288","99.8","94.338","43.72703","38.872545","0","62.6036","79.288","1.29","1.45","12.4",""
"CURI","Curiositystream Inc.","11122306261","36.35","79.232","98.8662","93.07","45.76102","96.453035","97.24478","75.18388","79.232","1.64","1.93","17.68",""
"SMMT","Summit Therapeutics PLC","6375760","100","79.207","99.8","86.912","50.90811","75.54151","100","86.52516","79.207","16.06","31.93","98.82",""
"SLNO","Soleno Therapeutics Inc","59311","85.85","79.203","99.8","86.629","51.18108","81.80367","99.4148","53.19548","79.203","48.96","52.84","7.92",""
"BDTX","Black Diamond Therapeutics Inc","892719411","100","78.968","99.8","91.553","45.55014","63.258095","79.07489","46.64061","78.968","5.4","6.19","14.63",""
"TIO","Tingo Group Inc.","4835832","58.3","78.91","99.8","97.217","39.71342","37.795665","13.71204","56.5455","78.91","0.0101","0.0106","4.95",""
"QH","QuhuoLtd","1574182","100","78.854","97.528","97.598","41.43582","70.498025","56.19275","72.47552","78.854","0.331","1.04","214.2",""
"LBPH","Longboard Pharmaceuticals Inc","47311704","19.2","78.841","99.8","87.448","49.27519","50.208445","100","58.59166","78.841","35","34.32","-1.94",""
"ELYM","Eliem Therapeutics Inc","22656564","73.25","78.545","99.8","91.446","44.38911","22.505105","16.32746","53.90108","78.545","7.43","8.46","13.86",""
"NXTP","Nextplay Technologies Inc","623267626","100","78.355","99.8","98.555","36.7086","75.28042","74.98386","78.61862","78.355","0.0023","0.0023","0",""
"NEON","Neonode Inc","854107","29.25","78","99.8","89.196","45.0032","100","99.99704","82.58448","78","7.01","8.14","16.12",""
"FEMY","Femasys Inc","4630533","49.6","77.321","99.8","90.034","42.12934","29.64424","15.96401","58.21354","77.321","1.08","1.12","3.7",""
"BVS","Bioventus Inc","680317838","86.9","77.238","99.8","80.29","51.62454","100","99.7004","69.98862","77.238","9.7","11.17","15.15",""
"KOSS","Koss Corporation","4157155","100","77.18","96.7499","94.209","40.58241","52.469115","87.63261","86.64767","77.18","7.21","7.43","3.05",""
"ZJYL","JIN MEDICAL INTERNATIONAL LTD. Ordinary Shares","64600","100","76.52","99.6492","81.626","48.28414","76.05951","55.6325","44.52141","76.52","2.7","2.63","-2.59",""
"ASTS","Ast Spacemobile Inc","211693","100","76.424","99.8","79.125","50.34639","65.118425","100","64.29467","76.424","26.63","29.83","12.02",""
"MESO","Mesoblast Ltd","24451647","83.95","76.402","85.0928","97.019","47.09292","0","0.18347","48.47257","76.402","6.3","6.22","-1.27",""
"PSNL","Personalis Inc","30927412","94.55","76.246","99.8","85.412","43.52501","100","100","65.64049","76.246","5.41","5.69","5.18",""
"CCCC","C4 TherapeuticsInc","9135214","100","76.153","96.6189","87.916","43.92412","60.19423","98.611","44.08423","76.153","4.56","6.44","41.23",""
"ADSE","Ads Tec Energy PLC","4518182","8.2","75.868","99.8","81.269","46.53461","50","99.24838","60.6113","75.868","12.24","12.9","5.39",""
"BRFH","Barfresh Food Group Inc","2666432","-20.7","75.723","92.8051","90.424","43.94067","50","87.53376","57.05789","75.723","3.33","3.05","-8.41",""
