"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"IPX","IperionX Limited American Depositary Share","209997845","50","82.479","99.8","95.622","52.01436","35.777575","30.64013","46.60004","82.479","14.41","15.65","8.61",""
"SSNT","SilverSun Technologies Inc","239584763","50","81.268","99.8","96.401","47.60286","98.049205","89.31906","58.5378","81.268","15.64","18.59","18.86",""
"CADL","Candel Therapeutics Inc","21484","50","81.158","99.8","96.014","47.65903","100","100","85.70886","81.158","9.47","8.9","-6.02",""
"SLNO","Soleno Therapeutics Inc","366476","50","81.027","99.8","94.495","48.7864","73.216455","42.79303","49.96907","81.027","41.36","42.08","1.74",""
"SERA","Sera Prognostics Inc","473428812","50","80.821","99.8","93.514","49.14905","87.66773","55.59524","57.31318","80.821","8.25","9","9.09",""
"PHVS","Pharvaris BV","14073","50","80.471","93.557","96.725","51.13248","17.050755","0.91232","50.49007","80.471","19.79","18.96","-4.19",""
"TPST","Tempest Therapeutics Inc","1551458","50","80.239","99.8","95.999","44.91845","23.896545","0","62.94093","80.239","3.25","3.32","2.15",""
"APM","Aptorum Group Ltd Class A","22013195","50","80.047","99.8","99.287","41.05445","50","8.98787","73.54113","80.047","4.14","4.98","20.29",""
"ELYM","Eliem Therapeutics Inc","75490009","50","79.916","99.8","96.598","43.34899","100","100","80.91474","79.916","7.42","7.71","3.91",""
"LBPH","Longboard Pharmaceuticals Inc","118596949","50","79.726","99.8","91.354","48.02464","74.701285","47.91537","39.95806","79.726","19.35","18.87","-2.48",""
"LUCY","Innovative Eyewear Inc.","10473351847","50","79.718","99.8","98.319","41.03474","50","49.78482","72.0984","79.718","0.233","0.845","262.66",""
"MSGM","Motorsport Gaming Us LLC","5728174","50","79.653","99.8","97.979","41.1796","79.900165","92.55985","80.40738","79.653","2.52","2.4","-4.76",""
"BDTX","Black Diamond Therapeutics Inc","61923","50","79.647","99.8","93.759","45.38162","73.993905","83.38029","54.79306","79.647","4.8","4.78","-0.42",""
"SEV","Sono Group NV","893989257","50","79.501","99.8","96.355","42.34836","25.141775","0","47.37299","79.501","0.03","0.003","-90",""
"ABIO","ARCA Biopharma Inc","5244796","50","79.488","97.8992","98.204","42.36117","86.59358","100","76.11444","79.488","3.26","3.7","13.5",""
"SMMT","Summit Therapeutics PLC","3693341","50","79.082","99.8","89.629","47.81769","84.75934","71.26984","71.74851","79.082","3.51","8.69","147.58",""
"STTK","Shattuck LabsInc","36967861","50","79.077","99.2307","91.332","46.66864","81.44322","46.04331","45.00382","79.077","7.39","7.38","-0.14",""
"NXTP","Nextplay Technologies Inc","6536578","50","78.962","99.8","98.497","38.58994","9.40487","0","69.40017","78.962","0.0023","0.0023","0",""
"VRCA","Verrica Pharmaceuticals Inc","21967813","50","78.797","92.1358","94.493","49.76102","100","100","58.32599","78.797","8.4","8.51","1.31",""
"VVOS","Vivos TherapeuticsInc","603471174","50","78.51","99.8","97.798","37.93348","3.040995","0","37.96875","78.51","2.08","2.09","0.48",""
"IPW","iPower Inc","800979","50","78.449","99.8","89.923","45.62405","93.98487","92.09547","82.41823","78.449","1.6","2.33","45.63",""
"EPIX","ESSA Pharma Inc","5552455","50","77.961","89.2263","96.414","48.24341","2.16806","0","55.43232","77.961","6.38","6.75","5.8",""
"TCRX","Tscan Therapeutics Inc","590538626","50","77.922","99.7469","85.545","48.47513","70.55175","100","60.479","77.922","8.75","8.55","-2.29",""
"MGOL","MGO Global Inc. Common Stock","4111884","50","77.891","99.8","92.719","41.15374","74.92139","59.12432","72.26978","77.891","0.67","0.595","-11.19",""
