"Symbol","Company Name","ADTValue","Beta","Weighted Score","Wtd Sortino","Wtd BullishVolume","Wtd PriceUp","TDI","TII","MFI","Weighted Score","Price last week","Price this week","Price move %"
"IPX","IperionX Limited American Depositary Share","319617890","-5.8","81.489","98.3637","95.181","50.92104","82.355535","76.1105","50.06156","81.489","15.1","15.98","5.83",""
"CADL","Candel Therapeutics Inc","205131144","96.85","81.144","99.8","95.905","47.72604","46.22268","0","83.54023","81.144","6.83","5.41","-20.79",""
"SSNT","SilverSun Technologies Inc","17012","-246.6","80.703","99.8","95.203","47.10567","0","0.76608","26.72389","80.703","77","11.9","-84.55",""
"SLNO","Soleno Therapeutics Inc","358497","61.25","80.326","99.8","91.219","49.95812","58.8268","78.0397","51.75059","80.326","48.51","48.74","0.47",""
"APM","Aptorum Group Ltd Class A","438758382","71.3","80.028","99.8","99.353","40.93061","26.47569","0","62.90359","80.028","3.6","3.24","-10",""
"SERA","Sera Prognostics Inc","7261","-26.65","79.848","99.8","91.965","47.78024","7.98029","4.72065","36.36437","79.848","8.44","8.12","-3.79",""
"TIO","Tingo Group Inc.","9105494","100","79.562","99.8","97.052","41.83543","50","92.21977","52.00726","79.562","0.0131","0.0132","0.76",""
"RGS","Regis Corporation","18530717","100","79.512","99.8","98.589","40.14683","100","99.47282","73.82397","79.512","33.5","23.99","-28.39",""
"LBPH","Longboard Pharmaceuticals Inc","71959551","38.85","79.492","99.8","88.827","49.84972","100","100","59.52106","79.492","37.47","32.85","-12.33",""
"VVOS","Vivos TherapeuticsInc","99111149","20.95","79.467","99.8","97.808","40.79428","54.07205","59.84682","30.7176","79.467","2.4","2.1","-12.5",""
"BDTX","Black Diamond Therapeutics Inc","14931116605","49.7","79.309","99.8","92.661","45.46736","79.785815","50.45718","52.43516","79.309","6.2","5.76","-7.1",""
"SEV","Sono Group NV","6989668","-102.25","79.225","99.8","96.598","41.27815","100","76.92825","61.08454","79.225","0.03","0.03","0",""
"TPST","Tempest Therapeutics Inc","43666","100","79.084","99.8","94.321","43.12983","0","0","52.54366","79.084","1.68","1.58","-5.95",""
"ELYM","Eliem Therapeutics Inc","989433885","64.55","79.021","99.8","93.947","43.31747","50","71.5802","84.29386","79.021","8.61","7.89","-8.36",""
"NXTP","Nextplay Technologies Inc","5301831","100","78.911","99.8","98.53","38.40176","52.69495","0.25568","23.4683","78.911","0.0013","0.002","53.85",""
"SMMT","Summit Therapeutics PLC","2015243","82.7","78.546","99.8","86.114","49.72358","76.29748","100","73.13908","78.546","11.55","10.41","-9.87",""
"KOSS","Koss Corporation","45466923","100","78.392","99.8","94.431","40.94407","71.660645","100","85.45659","78.392","9.3","8.25","-11.29",""
"LUCY","Innovative Eyewear Inc.","294383","-29.1","77.712","96.4641","97.504","39.16728","53.21499","28.53949","77.44041","77.712","5.11","4.06","-20.55",""
"FEMY","Femasys Inc","34589749","-0.1","77.273","99.8","90.13","41.88972","22.06873","0.18184","49.27477","77.273","1.12","1.05","-6.25",""
"BRFH","Barfresh Food Group Inc","563360907","65.95","77.174","96.0128","90.659","44.85126","100","100","76.11198","77.174","3.35","3.51","4.78",""
"BVS","Bioventus Inc","1433806","-0.15","77.023","99.8","81.381","49.88716","50","100","63.77338","77.023","7.5","6.65","-11.33",""
"CCCC","C4 TherapeuticsInc","6774818","100","76.461","96.7535","88.161","44.4681","70.495715","46.64419","41.52041","76.461","6.51","6.42","-1.38",""
"ADSE","Ads Tec Energy PLC","729035885","12.8","76.437","99.8","82.955","46.55728","100","98.72056","60.9299","76.437","12.3","12.86","4.55",""
"MLGO","MicroAlgo Inc.","3573021","-175.95","76.357","99.8","92.234","37.03769","86.351615","67.46982","82.41199","76.357","1.69","1.29","-23.67",""
"ZJYL","JIN MEDICAL INTERNATIONAL LTD. Ordinary Shares","101805","100","76.247","99.8","81.861","47.07965","67.884515","32.69403","46.79663","76.247","3.149","2.63","-16.48",""
"ASTS","Ast Spacemobile Inc","280092","100","76.046","99.8","78.366","49.97093","64.75814","100","76.06018","76.046","18.8","18.51","-1.54",""
"MESO","Mesoblast Ltd","20669546","89.5","75.992","84.8314","97.136","46.01001","35.92746","58.3817","78.83587","75.992","7.15","6.32","-11.61",""
"ELEV","Elevation Oncology Inc","28184609","57.25","75.929","99.8","87.686","40.29958","7.265775","0","54.9289","75.929","2.94","2.37","-19.39",""
"BBIG","Vinco Ventures Inc","7953037","100","75.765","99.8","91.234","36.2614","28.748925","20.44249","76.22799","75.765","0.009","0.0009","-90",""
"FENG","Phoenix New Media Limited","7456989","100","75.751","93.8621","91.391","42.00049","100","100","79.01327","75.751","3.57","3.53","-1.12",""
"NXL","Nexalin Technology Inc.","3072158","100","75.727","91.1719","95.035","40.97402","76.87422","82.68739","82.63164","75.727","1.3","1.09","-16.15",""
"FEIM","Frequency Electronics Inc","2531520","32.7","75.691","99.8","82.152","45.12124","78.627175","81.91487","72.85506","75.691","13.79","13.24","-3.99",""
"PHVS","Pharvaris BV","1515526","61.65","75.603","81.4804","95.172","50.15788","39.387625","0","50.35672","75.603","17.4","16.18","-7.01",""
"TISI","Team Inc","167958581","31.7","75.515","82.6596","93.245","50.64006","82.76512","100","58.3673","75.515","9.98","10","0.2",""
"ABIO","ARCA Biopharma Inc","70022062","-8.35","75.478","88.6374","97.023","40.77458","33.62946","42.54112","79.33053","75.478","3.16","3.11","-1.58",""
"PRFX","PainreformLtd","36775870","90.65","75.44","99.8","86.419","40.10002","31.870815","0","76.64514","75.44","0.421","0.374","-11.16",""
"PSNL","Personalis Inc","1407872","-54.9","75.175","95.3602","86.369","43.79601","91.01316","92.64585","77.74068","75.175","3.55","3.6","1.41",""
"CVLT","CommVault Systems Inc","51129374","61.3","75.157","99.8","65.095","60.57453","76.94343","100","56.98096","75.157","125.31","136.68","9.07",""
"ANTE","Airnet Technology Inc","1169474","-141.2","75.128","93.1846","94.905","37.29325","66.41797","65.80322","83.56829","75.128","1.36","2.41","77.21",""
"NKTX","NkartaInc","30380792","65.95","74.884","85.3255","93.65","45.67627","50","22.86261","48.77763","74.884","7.01","5.97","-14.84",""
"EBS","Emergent Biosolutions Inc","88676843","100","74.746","93.0596","85.114","46.06553","51.137965","100","76.78283","74.746","14.17","10.11","-28.65",""
"HOLO","MicroCloud Hologram Inc.","25943136","-27.65","74.492","99.8","85.142","38.53461","0","0","49.67788","74.492","0.507","0.402","-20.71",""
"TNGX","Tango Therapeutics Inc","74937818","54.2","74.448","86.1272","88.254","48.9628","100","100","58.8219","74.448","9.71","9.16","-5.66",""
"IPW","iPower Inc","28878711","27.35","74.401","92.1442","85.941","45.1185","50","83.53011","71.8272","74.401","1.66","1.49","-10.24",""
"REAX","Real Brokerage Inc","1167855732","68.85","74.299","99.8","73.555","49.54127","61.20534","89.03703","70.71456","74.299","5.82","5.56","-4.47",""
"JANX","Janux Therapeutics Inc","651841","29.8","74.243","99.8","76.434","46.49421","25.871945","0.79378","51.76951","74.243","44.08","38.76","-12.07",""
"CXAI","CXApp Inc.","111857","100","74.211","89.93","94.112","38.59001","29.569565","0","86.08995","74.211","2.23","1.89","-15.25",""
"IDN","Intellicheck Mobilisa Inc","159922","69.4","74.199","80.4758","95.67","46.45085","69.76592","51.9864","75.51907","74.199","3.11","2.85","-8.36",""
"APLT","Applied Therapeutics Inc","1168736","84.8","74.06","99.8","74.721","47.65804","83.62735","87.70224","54.53814","74.06","5.26","5.89","11.98",""
"USM","United States Cellular Corporation","757696","14.9","73.812","95.8903","75.743","49.8034","50","99.68957","60.41878","73.812","52.28","51.5","-1.49",""
"BYSI","BeyondSpring Inc","37113","55.45","73.744","85.4158","88.758","47.05691","26.848645","2.38354","45.31836","73.744","1.91","1.85","-3.14",""
"RDW","Redwire Corp","1254661","78.3","73.628","94.9376","75.558","50.38877","79.596225","100","61.452","73.628","7.29","6.27","-13.99",""
"CPOP","Pop Culture Group Co Ltd","18974160","30.4","73.562","99.8","82.017","38.86869","3.35805","1.05682","73.75347","73.562","1.4","1.165","-16.79",""
"VERA","Vera Therapeutics Inc","134078","24.35","73.505","99.8","70.447","50.26854","1.169855","0.09306","47.42393","73.505","37.22","37.39","0.46",""
"GSIT","GSI Technology Inc","40734","75.75","73.461","81.3833","95.858","43.14265","60.796785","11.73452","64.91382","73.461","2.84","2.56","-9.86",""
"VRCA","Verrica Pharmaceuticals Inc","2662268","100","73.375","77.1938","93.698","49.23183","50","13.64165","52.83164","73.375","7.27","5.81","-20.08",""
"SLQT","Selectquote Inc","1833529322","84.6","73.295","99.8","71.653","48.43262","51.75419","100","65.77113","73.295","4.17","3.67","-11.99",""
"TCRX","Tscan Therapeutics Inc","2727677","39.6","73.223","91.5453","80.071","48.05246","9.420775","0","44.22187","73.223","7.29","6.71","-7.96",""
"TROO","TROOPS Inc","242293","-66.65","73.221","83.2413","91.163","45.25745","100","100","79.04292","73.221","3.61","3.7","2.49",""
"HUDI","Huadi International Group Co Ltd","5828848","100","73.196","82.6086","96.548","40.43262","14.81928","16.52996","68.15567","73.196","2.81","2.33","-17.08",""
"IRM","Iron Mountain Incorporated","753555153","38.45","73.194","99.8","59.359","60.42178","100","100","64.73311","73.194","98.79","106.69","8",""
"GDDY","Godaddy Inc","6405055","12","73.144","99.8","60.049","59.58216","50","100","68.01169","73.144","144.5","151.25","4.67",""
"ALBT","Avalon GloboCare Corp.","243051472","-85.4","73.093","80.2068","99.72","39.35156","62.368375","79.4027","75.92697","73.093","0.391","0.3","-23.27",""
"GRMN","Garmin Ltd","38030647","6.1","73.017","99.8","64.66","54.59177","50","100","55.47406","73.017","177.94","168.52","-5.29",""
"JAN","Janone Inc","30042878","73.45","72.964","84.2428","90.346","44.30191","24.101525","0","41.48995","72.964","2.01","1.55","-22.89",""
"MSGM","Motorsport Gaming Us LLC","415898586","40.15","72.887","79.2823","97.804","41.57379","21.582395","0","81.11259","72.887","2.1","1.6","-23.81",""
"ZAPP","Zapp Electric Vehicles Group Limited Ordinary Shares","5804381","100","72.879","87.9994","95.024","35.61488","100","98.24321","86.53346","72.879","9.88","9.03","-8.6",""
"ANF","Abercrombie & Fitch Company","796549","90.6","72.829","99.8","62.963","55.72506","50","79.33328","57.88505","72.829","153.4","132.2","-13.82",""
"BMR","Beamr Imaging Ltd. Ordinary Share","512910853","100","72.757","99.8","77.558","40.91303","96.748545","15.15172","84.79053","72.757","5.21","4.1","-21.31",""
"HWKN","Hawkins Inc","43210571","1.5","72.721","99.8","66.436","51.92609","88.21959","100","53.03035","72.721","107.43","121.25","12.86",""
"ROOT","Root Inc","7589527","78.7","72.587","99.8","70.923","47.03819","74.699815","70.72339","54.69156","72.587","68.52","56.41","-17.67",""
"VSMV","VictoryShares US Multi-Factor Minimum Volatility","1794334","19.7","72.557","99.8","64.015","53.85579","99.34124","100","35.02821","72.557","46.84","46.52","-0.68",""
"EVR","Evercore Partners Inc","19698901","63.55","72.521","99.8","61.298","56.46612","93.148885","100","59.20223","72.521","250","227.98","-8.81",""
"JMIA","Jumia Technologies AG","3901668","100","72.51","99.8","68.022","49.7088","76.69659","100","60.47727","72.51","13.5","10.69","-20.81",""
"GE","General Electric Company","2887216","88.1","72.463","99.8","60.204","57.38458","50","75.68813","52.15989","72.463","171.25","160.28","-6.41",""
"SILO","Silo Pharma Inc","23634","100","72.303","76.4649","92.497","47.94777","65.148495","46.80342","82.97334","72.303","2.36","1.74","-26.27",""
"SNDA","Sonida Senior Living Inc","109162689","29.55","72.282","96.7629","70.622","49.46025","73.544225","54.20594","61.30168","72.282","32.75","29.59","-9.65",""
"COSM","Cosmos Health Inc.","27805920","-21.75","72.251","99.8","74.69","42.26361","100","99.3038","76.17722","72.251","1.16","1.14","-1.72",""
"FFNW","First Financial Northwest Inc","202255","8.4","72.106","99.8","67.044","49.47425","90.97633","95.1055","62.91131","72.106","22.41","21.11","-5.8",""
"ACIU","AC Immune Ltd","21774032","52.15","72.066","83.2828","89.829","43.08647","50","95.7767","78.63161","72.066","4","3.62","-9.5",""
"GSUN","Golden Sun Education Group Ltd","149756184","-74.85","72.044","76.5978","98.485","41.04952","51.490305","98.20594","74.72423","72.044","7.89","7.6","-3.68",""
"CRTO","Criteo Sa","3296123","16.15","72.025","99.8","63.725","52.54989","85.329345","97.27539","58.96218","72.025","45.25","46.67","3.14",""
"HNI","HNI Corp","113675236","20.9","72.017","99.8","61.948","54.30303","76.12342","98.94042","59.62059","72.017","54.5","52.65","-3.39",""
"AHG","Akso Health Group DRC","241922047","60.45","71.952","87.7618","86.027","42.06849","61.15987","75.31018","83.54038","71.952","1","0.914","-8.6",""
"CURI","Curiositystream Inc.","144849611","52.9","71.941","79.3332","93.178","43.31215","73.69882","84.28703","63.86947","71.941","1.13","1.06","-6.19",""
"CCLD","CareCloud Inc.","25559935","97.95","71.915","76.3805","96.992","42.37103","50","50.82536","79.42152","71.915","2.28","1.91","-16.23",""
"TKNO","Alpha Teknova Inc","887520","-257.95","71.892","81.9105","87.681","46.08524","65.14578","65.16147","80.49197","71.892","4.12","3.72","-9.71",""
"MNMD","Mind MedicineInc","6590496","75.5","71.861","94.3045","73.804","47.47475","27.279985","26.0323","50.50367","71.861","9.5","8.11","-14.63",""
"USLM","United States Lime & Minerals Inc","90126","54.45","71.853","99.8","62.304","53.45356","62.291145","100","63.65178","71.853","83.48","78.07","-6.48",""
"SRNE","Sorrento Therape","1798871","-1002.35","71.842","99.8","74.8","40.92732","91.2088","1.06586","75.71646","71.842","0.0078","0.01","28.21",""
"NCMI","National CineMedia Inc","36350058","39.65","71.84","97.9737","73.057","44.48879","56.897595","65.71165","52.75845","71.84","5.72","5.66","-1.05",""
"ACIW","ACI Worldwide Inc","131591","22.95","71.834","99.8","61.132","54.57009","96.181355","100","68.82739","71.834","43.05","44.86","4.2",""
"KRYS","Krystal Biotech Inc","136105","59.75","71.785","95.2738","65.135","54.94555","86.91845","100","64.24059","71.785","213.52","191.94","-10.11",""
"AWI","Armstrong World Industries Inc","176271","50.2","71.784","99.8","63.334","52.2168","90.622685","81.00669","53.0752","71.784","131.57","126.35","-3.97",""
"GKOS","Glaukos Corp","87672","37.45","71.746","99.8","63.682","51.75659","50","100","62.33178","71.746","120.13","116.03","-3.41",""
"CSWI","CSW Industrials Inc","3006","100","71.73","99.8","58.666","56.7253","100","100","55.04457","71.73","300.64","306.91","2.09",""
"AEYE","AudioEye Inc","209537761","100","71.707","99.8","67.469","47.85218","50","92.68554","53.11341","71.707","27.5","22.53","-18.07",""
"CRS","Carpenter Technology Corporation","6504807","75.45","71.706","99.8","59.203","56.1153","50","100","67.14391","71.706","140.77","136.1","-3.32",""
"WTER","Alkaline Water Company Inc","126589","100","71.695","99.8","79.812","35.47434","87.53253","5.02032","72.67056","71.695","0.002","0.002","0",""
"TYL","Tyler Technologies Inc","2385745","7.6","71.686","99.8","60.051","55.20572","66.29383","100","64.00588","71.686","584.35","575.81","-1.46",""
"STEP","Stepstone Group Inc","34301154","42.05","71.685","99.3025","60.63","55.12392","72.22526","100","70.35795","71.685","49.45","47.18","-4.59",""
"URGN","UroGen Pharma Ltd","167710","54.3","71.676","84.5743","85.82","44.63464","93.425005","100","56.44422","71.676","16.38","15.68","-4.27",""
"PRDO","Perdoceo Education Corp","86610535","6.3","71.673","99.8","62.123","53.09682","50","97.24302","56.3277","71.673","24.9","23.97","-3.73",""
"MRUS","Merus BV","10209054","38","71.668","99.8","65.193","50.01232","76.893615","98.95054","52.16747","71.668","54.85","52.1","-5.01",""
"CACI","CACI International Inc","3403684","23","71.66","99.8","56.768","58.41143","51.189725","100","63.29791","71.66","450.97","461.12","2.25",""
"COKE","Coca-Cola Bottling Co Consolidated","30726367","-19.95","71.646","99.8","61.616","53.52057","50","100","63.96575","71.646","1133.01","1274.29","12.47",""
"LCFY","Locafy Ltd","33897817","-373","71.611","77.7254","96.021","41.08555","73.09189","76.30136","73.42754","71.611","5.09","4.66","-8.45",""
